,base,quote,exchange,base_t,quote_t,exchange_t,BUY,SELL,id,s_time,s_time_book,bid,bid_qty,ask,ask_qty,bid_t,bid_qty_t,ask_t,ask_qty_t
27,SOL,USDT,FTX,,,,192.8631485,192.559395,626,2021-12-04 06:54:02.239,2021-12-04 06:54:04.471,192.0875,17.62,192.4025,33.0,0.0,0.0,0.0,0.0
28,SOL,USDT,Binance,,,,191.13278198242188,190.727294921875,627,2021-12-04 06:56:05.349,2021-12-04 06:56:07.232,190.83000000,0.25000000,190.98000000,1.62000000,0.0,0.0,0.0,0.0
29,SOL,USDT,FTX,,,,191.86505,191.45505799999998,627,2021-12-04 06:56:05.349,2021-12-04 06:56:07.232,190.9025,38.77,190.965,3.8,0.0,0.0,0.0,0.0
30,SOL,USDT,Binance,,,,191.05271911621094,190.6173858642578,628,2021-12-04 06:56:42.131,2021-12-04 06:56:44.647,190.86000000,0.21000000,190.94000000,0.25000000,0.0,0.0,0.0,0.0
31,SOL,USDT,FTX,,,,191.59238649999998,191.190217,628,2021-12-04 06:56:42.131,2021-12-04 06:56:44.647,190.83,23.9,191.1925,31.38,0.0,0.0,0.0,0.0
32,SOL,USDT,FTX,,,,191.0820805,190.7779645,629,2021-12-04 06:57:44.467,2021-12-04 06:57:46.296,191.2575,3.8,191.35,10.0,0.0,0.0,0.0,0.0
33,SOL,USDT,Binance,,,,191.46304321289062,191.136962890625,629,2021-12-04 06:57:44.467,2021-12-04 06:57:46.296,191.37000000,0.15000000,191.39000000,5.00000000,0.0,0.0,0.0,0.0
34,SOL,USDT,Binance,,,,190.65240478515625,190.18772888183594,630,2021-12-04 06:57:57.694,2021-12-04 06:58:00.259,190.45000000,4.00000000,190.52000000,0.25000000,0.0,0.0,0.0,0.0
35,SOL,USDT,FTX,,,,191.394768,190.89039699999998,630,2021-12-04 06:57:57.694,2021-12-04 06:58:00.259,190.43,0.13,190.4725,19.3,0.0,0.0,0.0,0.0
36,SOL,USDT,FTX,,,,190.729369,190.320739,631,2021-12-04 06:58:11.597,2021-12-04 06:58:13.482,190.71,7.4,190.835,10.0,0.0,0.0,0.0,0.0
37,SOL,USDT,Binance,,,,191.13278198242188,190.80723571777344,631,2021-12-04 06:58:11.597,2021-12-04 06:58:13.482,190.66000000,9.57000000,190.75000000,1.64000000,0.0,0.0,0.0,0.0
38,SOL,USDT,Binance,,,,190.77249145507812,190.44752502441406,632,2021-12-04 06:58:24.454,2021-12-04 06:58:26.084,190.65000000,0.57000000,190.73000000,4.99000000,0.0,0.0,0.0,0.0
39,SOL,USDT,FTX,,,,191.15712549999998,190.790457,632,2021-12-04 06:58:24.454,2021-12-04 06:58:26.084,190.6175,3.8,190.83,10.0,0.0,0.0,0.0,0.0
40,SOL,USDT,Kucoin,,,,190.6894989013672,190.18663024902344,633,2021-12-04 06:58:49.092,2021-12-04 06:58:51.780,190.531,5.2309,190.756,0.6793,0.0,0.0,0.0,0.0
41,SOL,USDT,Binance,,,,191.11277770996094,190.727294921875,633,2021-12-04 06:58:49.092,2021-12-04 06:58:51.780,190.81000000,0.57000000,190.83000000,1.14000000,0.0,0.0,0.0,0.0
42,SOL,USDT,Binance,,,,189.96185302734375,189.56822204589844,634,2021-12-04 07:01:28.281,2021-12-04 07:01:30.119,189.73000000,3.48000000,189.77000000,0.14000000,0.0,0.0,0.0,0.0
43,SOL,BTC,FTX,BTC,USDT,FTX,190.81750909274425,190.02412565884958,634,2021-12-04 07:01:28.281,2021-12-04 07:01:30.119,0.003998,0.42,0.00400125,93.35,47416.0,0.0823,47423.0,0.0251
44,SOL,USDT,Binance,,,,189.54151916503906,189.22850036621094,635,2021-12-04 07:02:31.339,2021-12-04 07:02:33.451,189.64000000,13.05000000,189.65000000,0.15000000,0.0,0.0,0.0,0.0
45,SOL,USDT,FTX,,,,190.144018,189.8884985,635,2021-12-04 07:02:31.339,2021-12-04 07:02:33.451,189.4875,97.79,189.85,31.6,0.0,0.0,0.0,0.0
46,SOL,USDT,Binance,,,,189.48147583007812,189.16854858398438,636,2021-12-04 07:02:44.439,2021-12-04 07:02:46.511,189.23000000,0.52000000,189.26000000,12.71000000,0,0,0,0
47,SOL,AUD,Binance,AUD,USDT,Binance,190.45222289522644,189.78183117133085,636,2021-12-04 07:02:44.439,2021-12-04 07:02:46.511,276.73000000,0.00200000,276.78000000,11.02500000,0.68690000,1929.00000000,0.68720000,333.00000000
48,SOL,USDT,Binance,,,,189.1511993408203,188.6689453125,637,2021-12-04 07:02:57.529,2021-12-04 07:02:59.269,189.02000000,11.20000000,189.21000000,30.83000000,0,0,0,0
49,SOL,AUD,Binance,AUD,USDT,Binance,190.3690591435825,189.67132473167112,637,2021-12-04 07:02:57.529,2021-12-04 07:02:59.269,276.73000000,0.00200000,276.78000000,11.02500000,0.68640000,29129.00000000,0.68660000,16264.00000000
50,SOL,USDT,Binance,,,,188.57073974609375,188.14935302734375,638,2021-12-04 07:03:10.517,2021-12-04 07:03:12.054,188.34000000,0.53000000,188.40000000,7.95000000,0,0,0,0
51,SOL,USDT,FTX,,,,189.20845699999998,188.82913449999998,638,2021-12-04 07:03:10.517,2021-12-04 07:03:12.054,188.4475,2.5,188.48,9.17,0,0,0,0
52,SOL,USDT,Binance,,,,187.73007202148438,187.34999084472656,639,2021-12-04 07:03:23.039,2021-12-04 07:03:24.877,187.59000000,13.24000000,187.75000000,1.45000000,0,0,0,0
53,SOL,USDT,FTX,,,,188.58808499999998,188.331933,639,2021-12-04 07:03:23.039,2021-12-04 07:03:24.877,187.6675,4.92,187.995,80.17,0,0,0,0
54,SOL,BTC,FTX,BTC,USDT,FTX,187.86062201914112,187.29169752599398,640,2021-12-04 07:03:35.844,2021-12-04 07:03:38.204,0.00398,2.1,0.00398525,6.8,47309.0,0.205,47310.0,0.1803
55,SOL,USDT,Binance,,,,188.40060424804688,188.0094757080078,640,2021-12-04 07:03:35.844,2021-12-04 07:03:38.204,188.45000000,0.37000000,188.61000000,1.45000000,0.0,0.0,0.0,0.0
56,SOL,USDT,Kucoin,,,,188.4742889404297,188.03277587890625,641,2021-12-04 07:03:49.825,2021-12-04 07:03:52.306,188.214,15.8783,188.41,24.0962,0,0,0,0
57,SOL,USDT,Binance,,,,188.82093811035156,188.4990692138672,641,2021-12-04 07:03:49.825,2021-12-04 07:03:52.306,188.53000000,0.95000000,188.58000000,0.54000000,0,0,0,0
58,SOL,USDT,Binance,,,,188.0002899169922,187.6097869873047,642,2021-12-04 07:04:03.301,2021-12-04 07:04:04.968,187.92000000,14.70000000,188.16000000,24.48000000,0,0,0,0
59,SOL,USDT,FTX,,,,188.74067649999998,188.36441349999998,642,2021-12-04 07:04:03.301,2021-12-04 07:04:04.968,187.98,20.0,188.035,10.0,0,0,0,0
60,SOL,USDT,Kucoin,,,,188.18600463867188,187.18263244628906,643,2021-12-04 07:04:28.026,2021-12-04 07:04:29.964,187.979,13.9362,188.325,0.0356,0,0,0,0
61,SOL,USDT,Binance,,,,188.80091857910156,188.4890899658203,643,2021-12-04 07:04:28.026,2021-12-04 07:04:29.964,188.66000000,3.95000000,188.75000000,21.53000000,0,0,0,0
62,SOL,USDT,Kucoin,,,,188.73655700683594,188.09872436523438,644,2021-12-04 07:04:40.952,2021-12-04 07:04:43.008,188.287,3.9,188.557,5,0,0,0,0
63,SOL,USDT,Binance,,,,189.06112670898438,188.74887084960938,644,2021-12-04 07:04:40.952,2021-12-04 07:04:43.008,188.71000000,0.50000000,188.80000000,21.22000000,0,0,0,0
64,SOL,USDT,Kucoin,,,,188.7805938720703,188.39541625976562,645,2021-12-04 07:04:54.606,2021-12-04 07:04:56.437,188.67,7.7266,188.701,0.0238,0,0,0,0
65,SOL,USDT,Binance,,,,189.3213348388672,188.9187469482422,645,2021-12-04 07:04:54.606,2021-12-04 07:04:56.437,189.08000000,2.15000000,189.15000000,0.25000000,0,0,0,0
66,SOL,USDT,Kucoin,,,,188.99180603027344,188.50631713867188,646,2021-12-04 07:05:07.405,2021-12-04 07:05:09.843,188.45,1.6302,188.558,3.9,0,0,0,0
67,SOL,USDT,FTX,,,,189.26599149999998,189.01902049999998,646,2021-12-04 07:05:07.405,2021-12-04 07:05:09.843,188.9625,3.8,189.0875,3.8,0,0,0,0
68,SOL,USDT,Kucoin,,,,189.42724609375,188.84597778320312,647,2021-12-04 07:05:45.059,2021-12-04 07:05:46.843,189.256,0.1368,189.509,30.8162,0,0,0,0
69,SOL,USDT,FTX,,,,189.71375999999998,189.44376549999998,647,2021-12-04 07:05:45.059,2021-12-04 07:05:46.843,189.495,3.8,189.6275,3.8,0,0,0,0
70,SOL,USDT,Binance,,,,188.4105987548828,188.0494384765625,648,2021-12-04 07:06:22.181,2021-12-04 07:06:24.315,188.23000000,0.90000000,188.25000000,0.10000000,0.0,0.0,0.0,0.0
71,SOL,BTC,FTX,BTC,USDT,FTX,189.57508227130677,188.8322596862625,648,2021-12-04 07:06:22.181,2021-12-04 07:06:24.315,0.00398875,0.05,0.0039945,26.6,47174.0,0.295,47182.0,0.2034
72,SOL,USDT,Binance,,,,188.47067260742188,188.1593475341797,649,2021-12-04 07:06:35.914,2021-12-04 07:06:37.520,188.51000000,8.50000000,188.59000000,31.65000000,0.0,0.0,0.0,0.0
73,SOL,BTC,FTX,BTC,USDT,FTX,189.18184405981077,188.57106490231942,649,2021-12-04 07:06:35.914,2021-12-04 07:06:37.520,0.003989,2.1,0.0039965,2.1,47229.0,0.012,47246.0,0.1831
74,SOL,USDT,Binance,,,,187.5198974609375,187.16014099121094,650,2021-12-04 07:07:01.604,2021-12-04 07:07:04.319,187.35000000,2.59000000,187.39000000,0.08000000,0,0,0,0
75,SOL,USDT,FTX,,,,188.172836,187.92467749999997,650,2021-12-04 07:07:01.604,2021-12-04 07:07:04.319,187.3275,0.06,187.44,19.85,0,0,0,0
76,SOL,USDT,Binance,,,,186.6191864013672,186.23089599609375,651,2021-12-04 07:07:27.898,2021-12-04 07:07:30.204,186.56000000,13.51000000,186.57000000,5.00000000,0,0,0,0
77,SOL,USDT,FTX,,,,186.9496025,186.65044249999997,651,2021-12-04 07:07:27.898,2021-12-04 07:07:30.204,186.4475,3.8,186.695,10.0,0,0,0,0
78,SOL,USDT,FTX,,,,186.797011,186.33812999999998,652,2021-12-04 07:07:41.184,2021-12-04 07:07:43.651,187.0275,0.03,187.195,10.0,0,0,0,0
79,SOL,USDT,Binance,,,,187.24969482421875,186.94032287597656,652,2021-12-04 07:07:41.184,2021-12-04 07:07:43.651,187.05000000,8.50000000,187.17000000,7.48000000,0,0,0,0
80,SOL,BTC,FTX,BTC,USDT,Binance,187.0598346386859,186.2902006459711,653,2021-12-04 07:07:54.648,2021-12-04 07:07:56.384,0.003974,2.1,0.003979,0.01,46993.91000000,0.20540000,46997.63000000,0.36746000
81,SOL,USDT,Binance,,,,187.4898681640625,187.15016174316406,653,2021-12-04 07:07:54.648,2021-12-04 07:07:56.384,186.90000000,5.62000000,187.03000000,2.86000000,0,0,0,0
82,SOL,USDT,Kucoin,,,,186.3201446533203,185.9338836669922,654,2021-12-04 07:08:56.358,2021-12-04 07:08:58.960,186.506,2.6733,186.654,36.0781,0.0,0.0,0.0,0.0
83,SOL,BTC,FTX,BTC,USDT,FTX,187.29415562075772,186.44195713291998,654,2021-12-04 07:08:56.358,2021-12-04 07:08:58.960,0.00396525,2.1,0.003972,0.15,47009.0,0.5313,47023.0,0.1255
84,SOL,USDT,FTX,,,,186.76949449999998,186.328136,655,2021-12-04 07:09:11.468,2021-12-04 07:09:13.426,187.36,10.0,187.5175,10.0,0,0,0,0
85,SOL,USDT,Binance,,,,187.83013916015625,187.4599151611328,655,2021-12-04 07:09:11.468,2021-12-04 07:09:13.426,187.72000000,13.45000000,187.73000000,0.20000000,0,0,0,0
86,SOL,USDT,FTX,,,,187.7700945,187.392497,656,2021-12-04 07:09:24.406,2021-12-04 07:09:26.415,187.955,10.0,188.0525,3.8,0,0,0,0
87,SOL,USDT,Binance,,,,188.11038208007812,187.77964782714844,656,2021-12-04 07:09:24.406,2021-12-04 07:09:26.415,188.12000000,7.50000000,188.16000000,10.20000000,0,0,0,0
88,SOL,USDT,Kucoin,,,,187.4102325439453,186.8140106201172,657,2021-12-04 07:10:01.867,2021-12-04 07:10:04.775,187.295,3.3122,187.535,10,0.0,0.0,0.0,0.0
89,SOL,BTC,Binance,BTC,USDT,FTX,188.24438826554194,187.60119707030915,657,2021-12-04 07:10:01.867,2021-12-04 07:10:04.775,0.00398980,3.03000000,0.00399130,2.95000000,47034.0,0.0775,47036.0,0.0085
90,SOL,BTC,FTX,BTC,USDT,Binance,187.2204057438906,186.42665457309468,658,2021-12-04 07:10:16.409,2021-12-04 07:10:18.272,0.0039825,4.7,0.0039905,18.1,46909.23000000,0.59947000,46909.24000000,1.67258000
91,SOL,BTC,Binance,BTC,USDT,FTX,188.1782950468437,187.53068013333007,658,2021-12-04 07:10:16.409,2021-12-04 07:10:18.272,0.00399350,1.07000000,0.00399570,0.90000000,46941.0,0.2078,46948.0,0.205
92,SOL,USDT,Binance,,,,186.95944213867188,186.55062866210938,659,2021-12-04 07:10:30.456,2021-12-04 07:10:32.423,187.02000000,13.26000000,187.03000000,1.06000000,0.0,0.0,0.0,0.0
93,SOL,BTC,Binance,BTC,USDT,FTX,187.85451829368537,187.13199771076384,659,2021-12-04 07:10:30.456,2021-12-04 07:10:32.423,0.00398720,2.95000000,0.00399140,35.31000000,46887.0,0.09,46888.0,0.79
94,SOL,USDT,Kucoin,,,,185.6865234375,185.18563842773438,660,2021-12-04 07:10:55.390,2021-12-04 07:10:58.278,185.686,0.0116,185.877,4.9688,0,0,0,0
95,SOL,USDT,FTX,,,,186.84453949999997,186.58048449999998,660,2021-12-04 07:10:55.390,2021-12-04 07:10:58.278,185.4675,3.8,185.705,23.63,0,0,0,0
96,SOL,USDT,Kucoin,,,,185.64547729492188,185.27354431152344,661,2021-12-04 07:11:09.641,2021-12-04 07:11:11.488,184.911,32.1872,184.979,0.0222,0,0,0,0
97,SOL,USDT,Binance,,,,186.66921997070312,186.26087951660156,661,2021-12-04 07:11:09.641,2021-12-04 07:11:11.488,186.40000000,0.99000000,186.45000000,0.50000000,0,0,0,0
98,SOL,USDT,Kucoin,,,,186.0849151611328,184.98983764648438,662,2021-12-04 07:11:22.458,2021-12-04 07:11:24.474,185.557,3.8995,185.899,0.1785,0,0,0,0
99,SOL,USDT,Binance,,,,186.94944763183594,186.64056396484375,662,2021-12-04 07:11:22.458,2021-12-04 07:11:24.474,186.99000000,8.03000000,187.06000000,0.25000000,0,0,0,0
100,SOL,USDT,Kucoin,,,,186.0849151611328,185.37144470214844,663,2021-12-04 07:11:35.497,2021-12-04 07:11:37.741,185.417,3.9,185.899,32.29143894,0.0,0.0,0.0,0.0
101,SOL,BTC,Binance,BTC,USDT,FTX,187.41555579140993,186.7166536336299,663,2021-12-04 07:11:35.497,2021-12-04 07:11:37.741,0.00398320,2.96000000,0.00398630,8.85000000,46807.0,0.295,46810.0,0.065
,base,quote,exchange,base_t,quote_t,exchange_t,BUY,SELL,id,s_time,s_time_book,bid,bid_qty,ask,ask_qty,bid_t,bid_qty_t,ask_t,ask_qty_t
0,SOL,USDT,Kucoin,,,,185.80462646484375,184.92489624023438,664,2021-12-04 07:11:49.359,2021-12-04 07:11:51.352,184.651,5.5707,185.441,4.89014426,0.0,0.0,0.0,0.0
1,SOL,USDT,FTX,,,,186.52684899999997,186.2157035,664,2021-12-04 07:11:49.359,2021-12-04 07:11:51.352,186.155,6.32,186.2275,10.0,0.0,0.0,0.0,0.0
2,SOL,USDT,Kucoin,,,,185.61044311523438,184.6851348876953,665,2021-12-04 07:12:02.615,2021-12-04 07:12:05.539,184.731,0.0491,185.263,46.7921,0.0,0.0,0.0,0.0
3,SOL,BTC,FTX,BTC,USDT,FTX,186.66096973098402,185.87806291547432,665,2021-12-04 07:12:02.615,2021-12-04 07:12:05.539,0.00397375,2.1,0.00398125,2.1,46802.0,0.1287,46803.0,0.2841
4,SOL,USDT,Kucoin,,,,185.81063842773438,184.91390991210938,666,2021-12-04 07:12:17.463,2021-12-04 07:12:19.356,185.299,0.8037,185.9,147.46794598,0.0,0.0,0.0,0.0
5,SOL,USDT,Binance,,,,187.15960693359375,186.7904510498047,666,2021-12-04 07:12:17.463,2021-12-04 07:12:19.356,187.22000000,506.09000000,187.23000000,4.97000000,0.0,0.0,0.0,0.0
6,SOL,USDT,Kucoin,,,,186.18701171875,185.81399536132812,667,2021-12-04 07:12:30.352,2021-12-04 07:12:32.223,186.138,3.9,186.333,14.80718514,0.0,0.0,0.0,0.0
7,SOL,USDT,Binance,,,,187.9302215576172,187.4799041748047,667,2021-12-04 07:12:30.352,2021-12-04 07:12:32.223,187.67000000,18.08000000,187.74000000,0.50000000,0.0,0.0,0.0,0.0
8,SOL,USDT,Kucoin,,,,186.51234436035156,185.5862274169922,668,2021-12-04 07:12:43.756,2021-12-04 07:12:47.049,186.16,2.9484,186.503,5,0.0,0.0,0.0,0.0
9,SOL,USDT,FTX,,,,187.772596,187.3800045,668,2021-12-04 07:12:43.756,2021-12-04 07:12:47.049,187.2725,8.8,187.43,43.63,0.0,0.0,0.0,0.0
10,SOL,USDT,Kucoin,,,,186.41323852539062,185.5862274169922,669,2021-12-04 07:12:58.359,2021-12-04 07:13:00.977,185.868,0.0488,186.056,4.9688,0.0,0.0,0.0,0.0
11,SOL,USDT,FTX,,,,187.5449595,187.017722,669,2021-12-04 07:12:58.359,2021-12-04 07:13:00.977,186.5725,7.43,186.6025,3.8,0.0,0.0,0.0,0.0
12,SOL,USDT,Kucoin,,,,186.17800903320312,185.30252075195312,670,2021-12-04 07:13:12.819,2021-12-04 07:13:15.772,185.521,3.0893,185.904,4.68251246,0.0,0.0,0.0,0.0
13,SOL,BTC,FTX,BTC,USDT,FTX,187.11062082706437,186.28671509116575,670,2021-12-04 07:13:12.819,2021-12-04 07:13:15.772,0.00397975,0.39,0.0039875,2.1,46789.0,0.3969,46798.0,0.0246
14,SOL,USDT,Kucoin,,,,185.88270568847656,185.4773406982422,671,2021-12-04 07:13:40.158,2021-12-04 07:13:42.063,185.476,2.4173,185.889,37.0474,0.0,0.0,0.0,0.0
15,SOL,USDT,FTX,,,,186.3642515,186.05579949999998,671,2021-12-04 07:13:40.158,2021-12-04 07:13:42.063,185.9225,6.45,186.1625,20.0,0.0,0.0,0.0,0.0
16,SOL,USDT,Kucoin,,,,185.67250061035156,185.30050659179688,672,2021-12-04 07:13:53.344,2021-12-04 07:13:55.364,185.471,0.0539,185.486,33.1406,0.0,0.0,0.0,0.0
17,SOL,USDT,FTX,,,,186.46180999999999,185.8109465,672,2021-12-04 07:13:53.344,2021-12-04 07:13:55.364,185.4625,0.3,185.55,3.8,0.0,0.0,0.0,0.0
18,SOL,USDT,FTX,,,,185.71135999999998,185.3812045,673,2021-12-04 07:14:07.667,2021-12-04 07:14:10.384,185.7225,10.0,185.81,3.8,0.0,0.0,0.0,0.0
19,SOL,USDT,Binance,,,,186.20884704589844,185.87118530273438,673,2021-12-04 07:14:07.667,2021-12-04 07:14:10.384,185.95000000,7.35000000,186.10000000,5.23000000,0.0,0.0,0.0,0.0
20,SOL,USDT,Kucoin,,,,185.92173767089844,185.11669921875,674,2021-12-04 07:14:34.383,2021-12-04 07:14:36.031,185.3,29.498,185.751,4.9688,0.0,0.0,0.0,0.0
21,SOL,BTC,Binance,BTC,USDT,FTX,186.5925871393184,185.9705436323192,674,2021-12-04 07:14:34.383,2021-12-04 07:14:36.031,0.00397670,1.09000000,0.00398010,5.67000000,46751.0,0.078,46773.0,0.023
22,SOL,USDT,Binance,,,,185.80853271484375,185.50146484375,675,2021-12-04 07:14:47.655,2021-12-04 07:14:50.007,185.61000000,19.79000000,185.62000000,8.02000000,0.0,0.0,0.0,0.0
23,SOL,BTC,Binance,BTC,USDT,FTX,186.44305522079785,185.84303224360886,675,2021-12-04 07:14:47.655,2021-12-04 07:14:50.007,0.00397860,0.59000000,0.00397990,4.86000000,46642.0,0.79,46665.0,0.0228
24,SOL,USDT,FTX,,,,185.696351,185.24378699999997,676,2021-12-04 07:15:15.735,2021-12-04 07:15:17.669,185.6425,80.17,185.9725,3.8,0.0,0.0,0.0,0.0
25,SOL,USDT,Binance,,,,186.3990020751953,186.02105712890625,676,2021-12-04 07:15:15.735,2021-12-04 07:15:17.669,186.24000000,13.26000000,186.25000000,2.00000000,0.0,0.0,0.0,0.0
26,SOL,USDT,FTX,,,,186.236675,185.783463,677,2021-12-04 07:15:41.530,2021-12-04 07:15:43.937,186.225,3.8,186.285,6.32,0.0,0.0,0.0,0.0
27,SOL,USDT,Binance,,,,186.789306640625,186.35079956054688,677,2021-12-04 07:15:41.530,2021-12-04 07:15:43.937,186.37000000,2.45000000,186.49000000,5.62000000,0.0,0.0,0.0,0.0
28,SOL,USDT,Kucoin,,,,185.70753479003906,185.03578186035156,678,2021-12-04 07:16:18.742,2021-12-04 07:16:20.584,185.284,3.0932,185.516,4.9688,0.0,0.0,0.0,0.0
29,SOL,USDT,Binance,,,,186.0987548828125,185.72129821777344,678,2021-12-04 07:16:18.742,2021-12-04 07:16:20.584,185.87000000,8.07000000,185.88000000,13.14000000,0.0,0.0,0.0,0.0
30,SOL,USDT,Kucoin,,,,185.78260803222656,185.03578186035156,679,2021-12-04 07:16:31.539,2021-12-04 07:16:33.379,185.765,19.9285,185.766,0.0215,0.0,0.0,0.0,0.0
31,SOL,USDT,Binance,,,,186.4190216064453,185.98109436035156,679,2021-12-04 07:16:31.539,2021-12-04 07:16:33.379,186.32000000,0.89000000,186.44000000,0.53000000,0.0,0.0,0.0,0.0
32,SOL,USDT,FTX,,,,186.0340535,185.68102449999998,680,2021-12-04 07:16:44.346,2021-12-04 07:16:46.775,186.315,3.8,186.5325,0.47,0.0,0.0,0.0,0.0
33,SOL,USDT,Binance,,,,186.5691375732422,186.16094970703125,680,2021-12-04 07:16:44.346,2021-12-04 07:16:46.775,186.49000000,13.32000000,186.50000000,0.84000000,0.0,0.0,0.0,0.0
34,SOL,USDT,Kucoin,,,,186.32815551757812,185.627197265625,681,2021-12-04 07:16:57.741,2021-12-04 07:16:59.518,185.816,33.1338,186.17,0.77999905,0.0,0.0,0.0,0.0
35,SOL,USDT,Binance,,,,186.869384765625,186.48069763183594,681,2021-12-04 07:16:57.741,2021-12-04 07:16:59.518,186.61000000,0.77000000,186.66000000,0.02000000,0.0,0.0,0.0,0.0
36,SOL,USDT,Kucoin,,,,186.4022216796875,185.86595153808594,682,2021-12-04 07:17:10.488,2021-12-04 07:17:12.325,185.659,117.8437,186,0.1543,0.0,0.0,0.0,0.0
37,SOL,USDT,Binance,,,,187.32974243164062,186.90036010742188,682,2021-12-04 07:17:10.488,2021-12-04 07:17:12.325,187.33000000,1.64000000,187.35000000,15.36000000,0.0,0.0,0.0,0.0
38,SOL,USDT,Kucoin,,,,186.59341430664062,186.13967895507812,683,2021-12-04 07:17:24.047,2021-12-04 07:17:25.904,186.143,15.7797,186.836,1.10188557,0.0,0.0,0.0,0.0
39,SOL,USDT,Binance,,,,187.5599365234375,187.19012451171875,683,2021-12-04 07:17:24.047,2021-12-04 07:17:25.904,187.23000000,5.50000000,187.24000000,2.63000000,0.0,0.0,0.0,0.0
40,SOL,USDT,Kucoin,,,,186.80563354492188,185.84996032714844,684,2021-12-04 07:17:36.881,2021-12-04 07:17:39.495,186.215,0.3124,186.788,3.9,0.0,0.0,0.0,0.0
41,SOL,USDT,Binance,,,,187.90020751953125,187.57980346679688,684,2021-12-04 07:17:36.881,2021-12-04 07:17:39.495,187.91000000,1.40000000,187.92000000,7.42000000,0.0,0.0,0.0,0.0
42,SOL,USDT,Kucoin,,,,187.07388305664062,186.1256866455078,685,2021-12-04 07:17:50.473,2021-12-04 07:17:52.435,186.507,3.9,186.893,5.2659,0.0,0.0,0.0,0.0
43,SOL,USDT,Binance,,,,188.0002899169922,187.57980346679688,685,2021-12-04 07:17:50.473,2021-12-04 07:17:52.435,187.81000000,7.59000000,187.94000000,1.32000000,0.0,0.0,0.0,0.0
44,SOL,USDT,Kucoin,,,,187.4192352294922,186.79002380371094,686,2021-12-04 07:18:03.456,2021-12-04 07:18:05.363,187.075,3.9,187.307,2.73654055,0.0,0.0,0.0,0.0
45,SOL,USDT,Binance,,,,188.4105987548828,188.05943298339844,686,2021-12-04 07:18:03.456,2021-12-04 07:18:05.363,188.27000000,7.97000000,188.38000000,0.50000000,0.0,0.0,0.0,0.0
46,SOL,USDT,Kucoin,,,,187.8957061767578,187.1526641845703,687,2021-12-04 07:18:16.338,2021-12-04 07:18:18.217,187.414,3.8998,187.617,1.1808,0.0,0.0,0.0,0.0
47,SOL,USDT,Binance,,,,188.5106964111328,188.18931579589844,687,2021-12-04 07:18:16.338,2021-12-04 07:18:18.217,188.56000000,2.28000000,188.74000000,13.74000000,0.0,0.0,0.0,0.0
48,SOL,USDT,Kucoin,,,,187.96278381347656,187.4263916015625,688,2021-12-04 07:18:29.171,2021-12-04 07:18:31.787,187.887,1.4332,187.999,4.9688,0.0,0.0,0.0,0.0
49,SOL,USDT,Binance,,,,188.94102478027344,188.5590362548828,688,2021-12-04 07:18:29.171,2021-12-04 07:18:31.787,188.70000000,1.23000000,188.79000000,1.99000000,0.0,0.0,0.0,0.0
50,SOL,USDT,Kucoin,,,,188.45828247070312,187.84396362304688,689,2021-12-04 07:18:42.839,2021-12-04 07:18:46.152,188.26,3.9,188.612,32.3262,0.0,0.0,0.0,0.0
51,SOL,BTC,Binance,BTC,USDT,FTX,189.61808465979107,188.85662036294863,689,2021-12-04 07:18:42.839,2021-12-04 07:18:46.152,0.00402670,24.44000000,0.00402940,1.24000000,46982.0,0.2324,46995.0,0.627
52,SOL,USDT,Kucoin,,,,189.06689453125,188.42538452148438,690,2021-12-04 07:18:57.722,2021-12-04 07:19:00.103,188.701,29.15,189.056,38.6638,0.0,0.0,0.0,0.0
53,SOL,USDT,Binance,,,,189.71165466308594,189.29843139648438,690,2021-12-04 07:18:57.722,2021-12-04 07:19:00.103,189.31000000,0.25000000,189.33000000,9.18000000,0.0,0.0,0.0,0.0
54,SOL,USDT,Kucoin,,,,188.956787109375,188.29551696777344,691,2021-12-04 07:19:11.472,2021-12-04 07:19:13.424,188.637,0.5116,188.837,3.9,0.0,0.0,0.0,0.0
55,SOL,USDT,FTX,,,,189.3110185,188.97654599999998,691,2021-12-04 07:19:11.472,2021-12-04 07:19:13.424,188.82,3.8,189.13,3.8,0.0,0.0,0.0,0.0
56,SOL,USDT,Kucoin,,,,187.81263732910156,187.34747314453125,692,2021-12-04 07:19:48.670,2021-12-04 07:19:50.294,187.566,0.981,187.831,3.9,0.0,0.0,0.0,0.0
57,SOL,USDT,FTX,,,,188.17533749999998,187.89219699999998,692,2021-12-04 07:19:48.670,2021-12-04 07:19:50.294,187.575,9.96,187.59,3.8,0.0,0.0,0.0,0.0
58,SOL,USDT,FTX,,,,187.87515749999997,187.60736799999998,693,2021-12-04 07:20:01.557,2021-12-04 07:20:03.399,188.1175,0.5,188.3125,3.8,0.0,0.0,0.0,0.0
59,SOL,USDT,Binance,,,,188.6608123779297,188.31922912597656,693,2021-12-04 07:20:01.557,2021-12-04 07:20:03.399,188.45000000,13.51000000,188.46000000,2.72000000,0.0,0.0,0.0,0.0
60,SOL,USDT,FTX,,,,188.65812699999998,188.246984,694,2021-12-04 07:20:14.392,2021-12-04 07:20:16.278,188.66,4.92,188.7,10.0,0.0,0.0,0.0,0.0
61,SOL,USDT,Binance,,,,189.05111694335938,188.7388916015625,694,2021-12-04 07:20:14.392,2021-12-04 07:20:16.278,188.70000000,0.25000000,188.76000000,3.10000000,0.0,0.0,0.0,0.0
